AUID,Last,First,Ethnea,Genni,PubCountry
19369368_4,_Torjusen_,_Hanne_,NORDIC,F,Norway
8339786_1,_Tomey_,_dave_,ENGLISH,M,USA
19367341_2,_Tolstyka_,_Zachary_,ENGLISH,M,USA
19325242_12,_Ono_,_Tetsuo_,JAPANESE,M,Japan
16752427_5,_Temesi_,_Viktoria_,HUNGARIAN,F,Hungary
14562988_1,_Noukoua_Tchuisse_,_Charlemagne_,FRENCH,M,Belgium
18461791_11,_Tango_,_Peter_,NORDIC,M,USA
19104776_2,_Talmon_,_Sonja_,DUTCH,F,Germany
17236205_2,_Suwannarat_,_Warapong_,THAI,-,Thailand
19465575_2,_Stuble_,_Katharine_,ENGLISH,F,USA
19066729_1,_Struik_,_Karin_,DUTCH,F,Netherlands
14605364_7,_Striegl_,_Robert_,GERMAN,M,USA
11231113_1,_Stahlmann_,_silke_,GERMAN,F,Germany
15184461_10,_Sreekanthan_,_Kuttan_,INDIAN,-,USA
14664068_2,_Spil_,_Ton_,DUTCH,M,Netherlands
15926628_1,_Soti_,_Laszlo_,HUNGARIAN,M,Hungary
9525750_4,_Skiphamn_,_aud_,NORDIC,F,Norway
11642653_2,_Siverina_,_irina_,SLAV,F,Finland
18559084_1,_Sillo_,_Alessio_,ITALIAN,M,Italy
15499017_6,_Sholto_Douglas_,_Deirdre_,ENGLISH,F,USA
17297903_5,_Shellborn_,_Ryan_,ENGLISH,M,Canada
17671325_2,_Sendai_,_Tomokazu_,JAPANESE,M,Japan
3056484_3,_Sebilotte_,_philippe_,FRENCH,M,France
2706419_2,_Scrivens_,_gloria_,ENGLISH,F,Canada
12747541_1,_Schmalzriedt_,_Sven_,GERMAN,M,Germany
16404624_2,_Santandreu_,_Elvira_,HISPANIC,F,Spain
18503064_6,_Sangyuenyongpipat_,_Somjai_,THAI,-,Finland
11106469_6,_Sandifer_,_kristen_,ENGLISH,F,USA
16113033_2,_Sandbach_,_Emma_,ENGLISH,F,UK
17025269_2,_Saintvictor_,_Sandra_,HISPANIC,F,USA
7908810_3,_Rydningen_,_elseberit_,NORDIC,F,Norway
16945694_7,_Roye_Horn_,_Kathleen_,ENGLISH,F,USA
15232564_2,_Rosenbauer_,_Ernst_Ulrich_,GERMAN,M,Germany
1308305_2,_Hernandez_,_Rojas_,HISPANIC,-,Mexico
16130036_1,_Rodriguez_Polo_,_jose_,HISPANIC,M,Spain
15895179_2,_Rodrigues_Junior_,_Edson_,HISPANIC,M,Brazil
18783656_3,_Valles_,_Roche_,HISPANIC,M,Spain
15530033_1,_Rocchietti_,_Silvia_,ITALIAN,F,Italy
17321072_4,_Robineau_,_Bernard_,FRENCH,M,NewCaledonia
15815952_2,_Rivas_Lopez_,_Teresa_,HISPANIC,F,Spain
9267322_2,_Riscazzi_,_massimiliano_,ITALIAN,M,Italy
19083168_11,_Marcus_Rigler_,_Yves_,FRENCH,M,Austria
18155656_1,_Forquer_Raheja_,_Leah_,ENGLISH,F,USA
11073252_4,_Prinzhorn_,_michael_,GERMAN,M,Germany
15686938_4,_Preziosi_,_Elisa_,ITALIAN,F,Italy
14654780_2,_Prabel_,_Audrey_,FRENCH,F,Italy
9330037_4,_Porras_Serrano_,_rosa_,HISPANIC,F,Spain
16517877_2,_Podmore_,_Roslyn_,ENGLISH,F,NewZealand
17568920_4,_de_Castro_Pochini_,_Celso_,HISPANIC,M,Brazil
19016186_4,_Pereau_,_Melissa_,FRENCH,F,USA
7844672_6,_Pembleton_,_gregory_,ENGLISH,M,USA
16275590_6,_Patashnik_,_Bernard_,ISRAELI,M,USA
17321183_3,_Paruk_,_Hoosain_,AFRICAN,-,SouthAfrica
14523018_4,_Parkhitko_,_Andrey_,SLAV,M,USA
17091459_2,_Palyga_,_Iwona_,SLAV,F,Poland
17349238_6,_Oliva_Diaz_,_Catalina_,HISPANIC,F,Spain
16904755_3,_Oichi_,_Tomoko_,JAPANESE,F,Japan
19447590_1,_Odstrcil_,_Aybar_,TURKISH,-,Argentina
17276856_2,_Nyoygaard_,_Lise_,NORDIC,F,Norway
19322064_5,_Nganzali_,_Flore_,FRENCH,F,France
15969468_3,_Navai_,_Jila_,ARAB,F,Germany
12484014_7,_Natui_,_Shinsuke_,JAPANESE,M,Japan
11369057_4,_Narasimhamoorthy_,_naresh_,INDIAN,M,India
16363558_3,_Nakmura_,_Akiko_,JAPANESE,F,Japan
15624023_10,_Mutescu_,_Eftimie_,ROMANIAN,-,Romania
10996952_1,_Poce_,_Munoz_Cruzado_,HISPANIC,-,Spain
12495003_1,_Motsoela_,_Cynthia_,HISPANIC,F,Botswana
17720114_7,_Moshman_,_Michael_,ENGLISH,M,UK
17122884_1,_Morwood_,_Sarah_,ENGLISH,F,UK
1414569_1,_Monaco_,_nanci_,HISPANIC,F,USA
18712963_3,_Afiah_Mohd_Zulkefli_,_Nor_,CHINESE,-,Iran
17778743_5,_Miklascaroneviccarons_,_Edvins_,BALTIC,M,Germany
19205532_4,_Michalczuk_,_Izabela_,SLAV,F,Poland
7861514_3,_Mesholam_,_jack_,ISRAELI,M,Israel
18252730_2,_Meldgaard_,_Torben_,NORDIC,M,Canada
3651477_4,_Mekhanic_,_marina_,SLAV,F,Finland
8352334_2,_Meeny_,_christina_,ENGLISH,F,Australia
19352722_1,_McFrederick_,_Quinn_,ENGLISH,-,USA
12678041_1,_Mantzarides_,_Georgios_,GREEK,M,Greece
18753316_4,_Manacci_,_Marc_,FRENCH,M,USA
16539505_5,_Makarsky_,_Elena_,ISRAELI,F,Germany
9494242_1,_Pasquinelli_,_Magrini_,ITALIAN,-,Italy
19281529_3,_Mohan_,_Madhu_,INDIAN,-,India
15905733_2,_Lubach_Ruitman_,_Margrit_,GERMAN,F,Germany
17408102_1,_Lopez_de_la_Cruz_,_Irene_,HISPANIC,F,Mexico
9793582_2,_Lifchus_,_rebecca_,ENGLISH,F,USA
3335460_6,_Libnock_,_joseph_,ENGLISH,M,USA
16236347_1,_Leggo_,_Peter_,ENGLISH,M,UK
15077469_1,_Ledoux_Skivee_,_Ch_,FRENCH,-,Belgium
16813221_5,_Lashina_,_valentina_,SLAV,F,Russia
15354841_1,_Larin_,_Yu_,SLAV,-,Russia
18606762_5,_Lachira_,_Arnaldo_,HISPANIC,M,Peru
18162284_2,_Kraeuchi_,_Philipp_,GERMAN,M,UK
18094063_3,_Kolding_,_Helle_,NORDIC,F,Denmark
12167372_5,_Kokhanyy_,_Oleksiy_,SLAV,M,USA
11216913_4,_Kleineberg_,_jurgen_,GERMAN,M,Germany
19424726_1,_Kimbacher_,_Stefanie_,GERMAN,F,Austria
15176793_3,_Keeris_,_Roy_,DUTCH,M,Netherlands
16502744_3,_Kayak_,_Nuray_,TURKISH,F,Turkey
11827139_5,_Kallrot_,_Gabriella_,NORDIC,F,Sweden
12868424_8,_Kaemmer_,_Harald_,GERMAN,M,UK
19342676_3,_Jockheck_Clark_,_Angela_,ENGLISH,F,USA
19201505_3,_Isgor_,_Burkan_,TURKISH,-,Canada
17668382_7,_Hypponen_,_Jelena_,NORDIC,F,Israel
12132337_1,_Hufton_,_Neil_,ENGLISH,M,UK
17567913_2,_Houssein_,_Nariman_,ARAB,-,Ireland
19138008_1,_Homolak_,_Damir_,SLAV,M,Croatia
10471505_16,_Hingst_,_katy_,GERMAN,F,Germany
7765880_2,_Herreman_,_catherine_,FRENCH,F,France
19557484_3,_Hernandez_Bartolome_,_Miguel_,HISPANIC,M,Spain
11910986_8,_Hanana_,_ahmed_,ARAB,M,France
18477030_3,_Guissouegou_,_Nicaise_,FRENCH,-,Panama
16284463_5,_Gueye_,_Khady_,AFRICAN,F,Senegal
18977399_3,_Grudzinski_,_Patricia_Benke_,HISPANIC,F,Brazil
8736148_2,_Iafigliola_,_Gracia_,HISPANIC,F,Brazil
16266967_1,_Grab_Schmidt_,_Elisabeth_,GERMAN,F,Germany
16527184_4,_Guerrero_,_Godoy_,HISPANIC,-,Spain
12514473_1,_Glasby_,_Ann_Marie_,ENGLISH,F,UK
17151970_5,_Favaretto_,_Gino_,ITALIAN,M,Italy
16249052_2,_Gazdag_,_Laszlo_,HUNGARIAN,M,Hungary
14616910_1,_Gariepy_,_Nadine_,FRENCH,F,UK
8512024_2,_Perez_,_Garcia_Barredo_,HISPANIC,-,Spain
17072097_3,_Gamura_,_Shintaro_,JAPANESE,M,Japan
16094792_3,_Friesenhahn_,_Jana_,GERMAN,F,USA
11705739_3,_Fotouhinia_,_maryam_,ARAB,F,HongKong
11981898_3,_Fernandez_Merida_,_Luis_,HISPANIC,M,Spain
12628607_1,_Fernandez_Caballero_,_Antonio_,HISPANIC,M,Spain
8789361_3,_Gamo_,_Fe_,HISPANIC,F,Spain
10846274_1,_Fatouris_,_peter_,ENGLISH,M,Australia
1843085_3,_Silva_,_Farias_,HISPANIC,-,Brazil
1908360_2,_Farhangfar_,_reza_,ARAB,M,USA
10140863_1,_Ellis_Hale_,_kimberly_,ENGLISH,F,Canada
8382710_8,_Durat_,_tayfun_,TURKISH,M,Turkey
8889074_3,_Dunn_Jena_,_patsy_,ENGLISH,F,USA
17462899_4,_Veeger_,_Dirkjan_,DUTCH,M,Netherlands
18765227_2,_De_Mizio_,_Mariarosaria_,ITALIAN,F,Italy
18165529_3,_De_Figueiredo_Vissotto_,_Eduardo_,HISPANIC,M,Brazil
10704980_2,_Debon_,_stephane_,FRENCH,M,UK
15511419_2,_DeBarr_,_Dana_,ENGLISH,-,USA
17490894_5,_Dall_Occhio_,_Luca_,ITALIAN,M,Italy
18176854_3,_Dabaja_,_Ibrahim_,ARAB,M,USA
18271472_1,_Cryder_,_Jeff_,ENGLISH,M,USA
15892463_4,_Cruz_Alonso_,_Bernardo_,HISPANIC,M,Mexico
18625398_4,_Couso_Ferrer_,_Francisco_,HISPANIC,M,Spain
18789631_2,_Costarella_,_Luciano_,ITALIAN,M,Italy
15828817_5,_Comte_Sarrazin_,_Geraldine_,FRENCH,F,France
15304351_1,_Cluchague_,_Nicolas_,FRENCH,M,France
18303583_2,_Clouet_Redt_,_Christelle_,FRENCH,F,France
18349112_3,_Castrique_,_Emma_,HISPANIC,F,UK
1300120_5,_Aa_,_Caruso_,NORDIC,M,Italy
16792968_1,_Hurtado_,_Carpintero_,HISPANIC,-,Spain
1662664_8,_Carolyn_,_kathy_,ENGLISH,F,USA
16236153_3,_Griffin_,_Carol_,ENGLISH,F,USA
7812767_5,_Cardelli_,_dominic_,ENGLISH,M,USA
16819378_4,_Silva_Cancela_,_Camila_,HISPANIC,F,Brazil
16816539_1,_Butnoriene_,_Jurate_,BALTIC,F,Lithuania
14730725_1,_Bulley_,_Penny_,ENGLISH,F,UK
15968121_4,_Bruggmann_,_Ulf_,GERMAN,M,Germany
16680766_4,_Brower_,_Nathan_,ENGLISH,M,USA
19084018_1,_Boyce_Derricott_,_Josh_,ENGLISH,M,USA
16978562_4,_Blancafort_,_Sergi_,HISPANIC,M,Spain
12791826_8,_Bjelke_,_David_,ENGLISH,M,USA
17044856_4,_Volpato_,_Beu_,HISPANIC,-,Italy
2885293_2,_Beechan_,_curtis_,ENGLISH,M,USA
9721166_3,_Beckenhauer_,_john_,ENGLISH,M,USA
12748558_3,_Baroncelli_,_Rolando_,ITALIAN,M,Italy
15185863_12,_Barner_,_Bjorn_,GERMAN,M,USA
18217455_3,_Bacic_,_Petar_,SLAV,M,Croatia
1591527_2,_Babio_,_reyes_,HISPANIC,-,Spain
11495330_1,_Avruch_,_kevin_,ENGLISH,M,USA
9951329_2,_Castanon_,_Avila_,HISPANIC,-,Mexico
18296652_3,_Antonie_,_Faustine_,ITALIAN,F,USA
18397137_2,_Anglin_Regal_,_Pat_,ENGLISH,-,USA
12495197_2,_Altamira_,_Guicelda_,HISPANIC,-,Mexico
17041437_5,_Akman_,_varol_,TURKISH,M,Turkey
19455337_3,_Abudi_,_Yair_,ISRAELI,M,Israel
15332743_1,_Hamid_,_Abdul_,ARAB,M,Yemen
16709198_2,_Wrage_,_Elizabeth_,ENGLISH,F,USA
17675287_4,_Von_Hacht_,_Annekathrin_,GERMAN,F,USA
16254066_1,_Van_Dael_,_Frank_,DUTCH,M,Netherlands
8311739_1,_Szajmbok_,_fabiana_,HISPANIC,F,Brazil
16491245_2,_Soccol_,_Fabio_Medaglia_,HISPANIC,M,Brazil
15688881_7,_Rolock_,_Joshua_,ENGLISH,M,USA
18293970_3,_Nijkang_,_Gabriel_,DUTCH,M,Canada
12784251_5,_Luisa_,_Gioia_,ITALIAN,F,Italy
19099217_1,_Hoefling_Engels_,_Nicole_,GERMAN,F,Germany
15546546_4,_Diez_,_Galan_,HISPANIC,M,Spain
3515748_5,_Di_Brina_,_Carlo_,ITALIAN,M,Italy
5151860_2,_Gonyea_,_andrew_,ENGLISH,M,USA
17588498_2,_Calcuttea_,_Avin_,NORDIC,-,Sweden
10830837_2,_Zghidi_,_Wafa_,ARAB,F,Tunisia
18644245_3,_Velazquez_Sanchez_,_clara_,HISPANIC,F,Spain
4028506_2,_Vargas_Moyeda_,_elvira_,HISPANIC,F,Mexico
17459088_1,_Urwyler_,_Olivier_,FRENCH,M,Switzerland
10690821_8,_Tugues_,_javier_,HISPANIC,M,Venezuela
9795384_4,_Trochev_,_orlin_,SLAV,M,USA
17240385_1,_Trilisky_,_Egor_,GERMAN,M,USA
3486865_5,_Toyomori_,_yukiko_,JAPANESE,F,Japan
15298921_1,_Tofani_,_Luca_,ITALIAN,M,Italy
9088023_1,_Tadikonda_,_lalitha_,INDIAN,F,USA
19108965_1,_Iwona_Szynkowska_,_Malgorzata_,SLAV,F,Poland
8417982_1,_Sudupak_,_mehmet_,TURKISH,M,Turkey
12474772_1,_Stasiukyniene_,_Virginija_,BALTIC,F,Lithuania
11750486_1,_Sockrider_,_Christopher_,ENGLISH,M,USA
17630360_8,_Shibakawa_,_Nobuhiko_,JAPANESE,M,Japan
10751588_3,_Schellhaas_,_Ulrike_,GERMAN,F,Germany
18334031_5,_Pd_Sarto_,_Rafael_,HISPANIC,M,Brazil
10710936_3,_Sariklis_,_Dimitrios_,GREEK,M,UK
17603694_4,_Santosuosso_,_Ugo_,ITALIAN,M,Italy
7835735_1,_Rosales_Delgado_,_jose_,HISPANIC,M,Mexico
15164804_6,_Rethfeldt_,_Mira_,GERMAN,F,Germany
11178361_1,_Redaktion_,_ALTEX_,HISPANIC,-,Switzerland
10422111_4,_Rankl_,_Peter_,GERMAN,M,Austria
19566401_1,_Lt_Ramaekers_,_Bram_,DUTCH,M,Netherlands
8077708_8,_Rauf_Rafiqui_,_Abdul_,ARAB,M,USA
2462716_3,_Poteet_,_celeste_,ENGLISH,F,USA
16834224_3,_Pota_,_Gyorgy_,HUNGARIAN,M,Hungary
15207196_6,_Pena_Rodriguez_,_Enriqueta_,HISPANIC,F,Spain
16359177_2,_Parkinson_,_Oliver_,ENGLISH,M,Australia
16022374_6,_Tathiana_Orostegui_,_Lutzi_Tathiana_,HISPANIC,F,Colombia
16202342_4,_Nordeste_,_Ana_,HISPANIC,F,Portugal
18028584_2,_Niehorster_,_Gabriele_,GERMAN,F,Germany
16087865_3,_Nakaki_,_Fumio_,JAPANESE,M,Japan
14703989_2,_Nachtigall_,_Juli_,HISPANIC,F,Canada
15167092_6,_Milantoni_,_Luca_,ITALIAN,M,Italy
12642169_1,_Miklas_,_Nadege_,FRENCH,F,France
18616407_1,_Mekuria_,_Tefera_,AFRICAN,-,USA
2915880_2,_McFarren_,_todd_,ENGLISH,M,Australia
16804582_4,_Matteoli_,_Ugo_,ITALIAN,M,Italy
6476998_7,_Markanich_,_marianne_,ENGLISH,F,USA
18439071_4,_Maqsood_,_Bilal_,ARAB,M,Pakistan
15577368_3,_Marinho_Manta_,_Anisio_,HISPANIC,-,Brazil
15693963_3,_Mamidakis_,_Eutichis_,GREEK,-,Greece
18496258_3,_Loraas_,_Erik_,NORDIC,M,USA
16478255_2,_Lille_,_Martina_,GERMAN,F,Netherlands
10350361_7,_Legazpi_,_maria_,HISPANIC,F,Spain
15831144_2,_Latzman_,_Joshua_,ENGLISH,M,USA
17585176_1,_Lachowitzer_,_Melisssa_,ENGLISH,F,USA
17673920_2,_Kroczek_,_Carmen_,GERMAN,F,Germany
19232842_2,_Kolaric_,_Darko_,SLAV,M,Croatia
10494511_1,_Khattab_,_jihad_,ARAB,M,USA
18360326_3,_Khademhosseini_,_Peyman_,ARAB,M,Iran
17023522_3,_Karamanlidis_,_Georgios_,GREEK,M,UK
15963561_2,_Kaine_,_Alison_,ENGLISH,F,Australia
17544481_3,_Irawan_,_Agus_,INDONESIAN,M,Taiwan
15642165_3,_Iiga_,_Sayoko_,JAPANESE,F,Japan
3419359_1,_Hotson_,_suzanne_,ENGLISH,F,USA
16835442_5,_Hakhamian_,_Ashkan_,ARAB,M,USA
18444153_1,_Hakami_,_Roya_,ARAB,F,Iran
16490570_2,_Gulec_,_Nurdan_,TURKISH,F,Turkey
16143669_3,_Gschwendner_,_Tobias_,GERMAN,M,Germany
17400002_1,_Gruwell_,_Matthew_,ENGLISH,M,USA
7891210_1,_Gatchalian_Yee_,_marites_,CHINESE,F,Japan
8832616_4,_Fotivec_,_antun_,SLAV,M,Croatia
18311758_4,_Forbess_,_Chelsey_,ENGLISH,F,Sweden
16969002_4,_Foehn_,_Matthias_,GERMAN,M,Germany
10818462_3,_Ferrebee_,_mike_,ENGLISH,M,USA
17881184_4,_Fave_,_Sophie_,FRENCH,F,France
14518874_1,_Euzenat_,_Lisenn_,FRENCH,-,France
18366456_5,_El_Hajj_,_Zeina_,ARAB,F,Lebanon
16176932_4,_Eknefelt_,_Mattias_,NORDIC,M,Sweden
19491231_2,_Duren_,_Christian_,GERMAN,M,Germany
3803927_1,_Dumenco_,_vera_,HISPANIC,F,USA
18609572_3,_Drouet_,_henriette_,FRENCH,F,France
19172383_3,_Donelson_,_Fred_,ENGLISH,M,USA
19237201_2,_Dokorou_,_Vaso_,GREEK,-,Greece
17320932_3,_Ortega_de_Quiros_,_Eduardo_,HISPANIC,M,Spain
9414865_1,_de_Ortuzar_,_maria_,HISPANIC,F,Argentina
3660558_2,_Bermejo_,_Delgado_,HISPANIC,-,Spain
2620750_4,_Ciarlet_,_philippe_,FRENCH,M,USA
11974602_2,_Boquien_,_Gregoire_,FRENCH,M,Belgium
15719063_32,_Bookatz_,_Allen_,ENGLISH,M,USA
17169464_1,_Boeras_,_Debrah_,HISPANIC,F,USA
19457632_5,_Birngruber_,_Erich_,GERMAN,M,Austria
17362735_2,_Balbinotto_Neto_,_Giacomo_,ITALIAN,M,Brazil
8330644_7,_Azema_,_pierre_,FRENCH,M,France
17195616_2,_Avenard_,_Marc_,FRENCH,M,France
9914501_1,_Arikado_,_eri_,JAPANESE,F,Japan
12296411_5,_Akaraphan_,_Rutsanee_,THAI,-,Thailand
18512693_3,_Akai_,_Daisuke_,JAPANESE,M,Japan
10545954_9,_Van_Wout_,_Karin_,DUTCH,F,Netherlands
17315620_4,_de_Bedout_,_Jorge_,HISPANIC,M,Colombia
16908508_1,_Vizcay_Barrena_,_Gema_,HISPANIC,F,UK
18243275_2,_van_Woerden_,_Janneke_,DUTCH,F,USA
16752536_1,_Smarr_,_Rebecca_,ENGLISH,F,USA
15524612_1,_Radionov_,_Sergey_,SLAV,M,Sweden
1698904_2,_Punperk_,_supaporn_,THAI,F,Thailand
6660651_4,_Asuncion_Lopez_Aristegui_,_Ma_,HISPANIC,F,Spain
8544470_1,_Lisiecki_,_ronald_,SLAV,M,USA
9700782_1,_Lenti_Boero_,_Daniela_,ITALIAN,F,Italy
15787929_3,_Koveleskie_,_Joseph_,ENGLISH,M,USA
1880710_5,_Johannson_,_erika_,NORDIC,F,Canada
15579889_1,_Jimenez_Sanchez_,_Claudia_,HISPANIC,F,USA
2414060_1,_Acosta_,_Hernandez_,HISPANIC,-,Cuba
16410892_5,_Braga_Neto_,_Manuel_,HISPANIC,M,Brazil
15776907_1,_Delongchamps_,_Nicolas_Barry_,FRENCH,M,France
14636277_4,_Al_Kalbani_,_Mohammed_,ARAB,M,Ireland
16231012_3,_Zubakova_,_Radka_,SLAV,F,Germany
16759551_1,_Perez_Zafrilla_,_Beatriz_,HISPANIC,F,Spain
18345126_1,_Youngworth_,_Richard_,ENGLISH,M,USA
18613946_24,_Warde_Farley_,_David_,ENGLISH,M,Canada
7775961_1,_Vossler_,_James_,ENGLISH,M,USA
8227083_2,_Vasilikiotis_,_Christos_,GREEK,M,USA
16933923_4,_Vanina_,_Marina_,SLAV,F,Russia
17364788_3,_van_der_Maas_,_Frank_,DUTCH,M,Nigeria
16622575_3,_Pereira_Vaitsman_,_Rafael_,HISPANIC,M,Brazil
10532229_3,_Urgese_,_Anna_Lucia_,ITALIAN,F,Italy
17939122_2,_Treguer_,_Karine_,FRENCH,F,France
984601_2,_Prieto_,_Torreblanca_,HISPANIC,-,Spain
9642929_4,_Takara_,_Ayako_,JAPANESE,F,Japan
7563608_3,_Sugasawa_,_Gen_,JAPANESE,-,Japan
10772020_2,_Strydom_,_johannes_,AFRICAN,M,USA
14562907_6,_Staggs_,_Lydia_,ENGLISH,F,CostaRica
12529912_2,_Slagley_,_Jeremy_,ENGLISH,M,USA
19205184_1,_Santiago_Garcia_,_Ricardo_,HISPANIC,M,USA
11766958_6,_Sandin_,_Leonard_,NORDIC,M,Sweden
9468592_5,_Roszkowska_Purska_,_Katarzyna_,SLAV,F,Poland
17970070_6,_Romiti_,_Lorenza_,ITALIAN,F,Italy
6519810_1,_Robey_,_claude_,ENGLISH,M,USA
17348859_4,_Plater_,_Lorna_,ENGLISH,F,UK
11483010_2,_Pladzyk_,_Radoslaw_,SLAV,M,Poland
10097459_1,_Petrolo_,_Alessandra_,ITALIAN,F,Italy
7720957_6,_Pegorari_,_massimo_,ITALIAN,M,Italy
18038319_6,_Paganotti_,_Alessia_,ITALIAN,F,Italy
12060616_4,_Ohlum_,_Tomas_,NORDIC,M,Sweden
16116200_2,_Obholzer_,_Nikolaus_,GERMAN,M,USA
15172441_6,_Neuhauser_,_frank_,GERMAN,M,Germany
1968440_2,_Muallem_,_Nabil_,ARAB,M,USA
12201687_1,_Mattoso_,_valeria_,HISPANIC,F,Brazil
1560126_2,_Manolkidis_,_konstantinos_,GREEK,M,Greece
19273627_1,_Maddaluno_,_Luigi_,ITALIAN,M,Italy
9875712_2,_Lulli_,_laura_,ITALIAN,F,Italy
8314629_1,_Lindeborg_,_dennis_,NORDIC,M,USA
11370832_2,_Lallas_,_George_,GREEK,M,Greece
3515677_2,_Koussa_,_Nada_,ARAB,F,USA
15931993_2,_Kolhe_,_Vrushali_,INDIAN,F,India
16543563_1,_Kolath_,_William_,GERMAN,M,USA
10655753_2,_Kitou_,_Hiroshi_,JAPANESE,M,Japan
8649680_3,_Keidar_,_Naomi_,ISRAELI,F,Israel
16432185_7,_Jochems_,_Jeanine_,DUTCH,F,USA
18396842_1,_Iordanescu_,_Olimpia_,ROMANIAN,F,Romania
16899459_4,_Huilaja_,_Laura_,NORDIC,F,Finland
2484984_2,_Haydoushka_,_Irina_,SLAV,F,Bulgaria
15496690_7,_Hawass_,_Ammar_,ARAB,M,Canada
10738934_2,_Gonzalez_Cejudo_,_Carmen_,HISPANIC,F,Spain
18258635_2,_Gasbjerg_,_Ane_,NORDIC,F,Denmark
15051432_6,_Garbacz_,_Jerzy_,SLAV,M,Poland
16933433_3,_Gangamma_,_Rashmi_,INDIAN,F,USA
14568951_4,_Escaron_,_Claire_,FRENCH,F,UK
16904759_3,_El_Sharnoby_,_Mohamed_,ARAB,M,Egypt
17239625_2,_DeLude_,_Jennifer_,ENGLISH,F,Canada
17272017_2,_de_Deus_Lopes_,_Roseli_,HISPANIC,F,Brazil
11847031_3,_Dagada_,_Corinne_,FRENCH,F,France
18045020_3,_Cousseau_,_Florent_,FRENCH,M,Japan
11325198_3,_Clapper_,_Gina_,ENGLISH,F,USA
17601738_3,_Carulli_,_Christian_,ITALIAN,M,Italy
17547412_2,_Bulbarello_,_Andrea_,ITALIAN,M,USA
11560717_1,_Bostock_,_Lisa_,ENGLISH,F,UK
11262151_1,_Borruat_,_gabriel_,FRENCH,M,Switzerland
15716326_2,_Borgsmiller_,_Lindsey_,ENGLISH,-,USA
15820339_7,_Bertti_,_Poliana_,HISPANIC,F,Brazil
12881310_5,_Bdeir_,_Yasmina_,ARAB,F,USA
18335397_1,_Anna_Basinska_,_Malgorzata_,SLAV,F,Poland
14503587_1,_Barrigossi_,_Jose_Alexandre_,HISPANIC,M,Brazil
14722215_5,_Aroukatos_,_Panagiotis_,GREEK,M,Greece
10456746_1,_Ariyapitipun_,_Tipayanate_,THAI,-,USA
19351903_3,_Arain_,_Zahida_,ARAB,F,USA
1398196_3,_Alvarado_,_xavier_,HISPANIC,M,Mexico
16978256_1,_Abrahamsen_,_frank_,NORDIC,M,Norway
10906470_3,_Piccini_,_enrica_,ITALIAN,F,Italy
13145673_2,_LYNGE_,_harold_,NORDIC,M,USA
6703533_2,_de_Leon_,_Garcia_,HISPANIC,-,Spain
19527924_4,_Calderon_Garcia_,_Julian_,HISPANIC,M,Spain
15556935_2,_Altura_,_Melissa_,ENGLISH,F,USA
15024140_10,_Zellerer_,_Stephanie_,GERMAN,F,Germany
8145547_3,_Zacheis_,_david_,GERMAN,M,USA
9746423_3,_Yaghoubian_,_robert_,ENGLISH,M,USA
16703415_8,_Urushibata_,_Akiko_,JAPANESE,F,Japan
8378059_3,_Tavano_,_sidney_,HISPANIC,M,Brazil
7576875_1,_Takashita_,_Noriko_,JAPANESE,F,Japan
17319725_4,_Snovydovych_,_Bohdan_,SLAV,M,Germany
19363891_2,_Rossing_,_David_,NORDIC,M,USA
14653803_7,_Rabevohitra_,_Raymond_,FRENCH,M,France
9135052_4,_Preil_,_jens_,GERMAN,M,Germany
17607496_2,_Nobrega_Pitaluga_,_Andre_,HISPANIC,M,Brazil
16596265_3,_Pellerito_,_Ornella_,ITALIAN,F,Italy
19229745_2,_Pegado_,_Victor_,HISPANIC,M,Canada
1543126_5,_Patrash_,_samuel_,ENGLISH,M,USA
15893823_2,_Pascoal_,_Susana_,HISPANIC,F,Portugal
16677344_3,_Parfrey_,_Laura_Wegener_,ENGLISH,F,USA
17810110_2,_J_Padden_,_F_,ENGLISH,-,USA
19046776_1,_Ozoe_,_Atsufumi_,JAPANESE,M,Japan
16744766_3,_Oya_,_chiyo_,JAPANESE,F,Japan
17088398_4,_Ostapenko_,_Svetlana_,SLAV,F,USA
8998589_3,_Nyiama_,_Tiburce_,HISPANIC,-,Cameroon
8685908_4,_Nothstein_,_Greg_,ENGLISH,M,USA
15894936_2,_Motamed_,_Neda_,ARAB,F,USA
11019876_1,_Molebny_,_vasyl_,SLAV,M,Greece
1483445_2,_Mietzsch_,_esther_,GERMAN,F,Germany
19285490_2,_Melchert_,_Juliane_,GERMAN,F,Germany
12211126_1,_Maidment_,_Rachel_,ENGLISH,F,UK
6135720_3,_Lord_,_nancy_,ENGLISH,F,Canada
12048172_1,_Lipkind_,_Dina_,ISRAELI,F,Israel
18353562_2,_Lioumis_,_Pantelis_,GREEK,M,Finland
10306283_1,_Lewallen_,_mark_,ENGLISH,M,USA
14518629_1,_Leemon_,_Drew_,ENGLISH,M,USA
17503885_1,_Labrou_,_Alexandra_,GREEK,F,Greece
17337554_3,_Kvenshagen_,_Bente_,NORDIC,F,Norway
15561059_2,_Koirala_,_Ramesh_,INDIAN,M,Singapore
16411727_2,_Kirakci_,_Kaplan_,TURKISH,-,France
2549636_1,_Killgore_,_john_,ENGLISH,M,USA
1686813_4,_Jaehnig_,_peter_,GERMAN,M,Austria
17198329_4,_Idris_,_Kamal_,ARAB,M,UnitedArabEmirates
12364802_3,_Hydutsky_,_Darren_,ENGLISH,M,USA
